id_municipio,ano,homicidios_gerais,taxa_homicidios_gerais,homicidios_masc,taxa_homicidios_masc
3205309,2018,142,39.6352,128,35.7275
3205309,2019,119,32.8641,107,29.5501
3300704,2009,143,76.8801,135,72.5791
3300704,2010,93,49.3641,86,45.6485
3300704,2011,104,54.5111,91,47.6972
3300704,2012,123,63.0133,116,59.4271
3300704,2013,121,60.3853,112,55.8938
3300704,2014,175,85.5804,159,77.7559
3300704,2015,131,62.8445,123,59.0067
3300704,2016,130,61.2373,121,56.9978
3300704,2017,127,58.7881,114,52.7704
3300704,2018,115,51.6789,107,48.0838
3300704,2019,119,52.5328,117,51.6499
3301702,2009,584,66.914,565,64.737
3301702,2010,579,66.7851,546,62.9787
3301702,2011,524,60.8483,498,57.8291
3301702,2012,480,55.359,439,50.6305
3301702,2013,532,60.8751,503,57.5567
3301702,2014,582,66.2567,532,60.5645
3301702,2015,431,48.8259,390,44.1812
3301702,2016,528,59.5321,477,53.7818
3301702,2017,675,75.7578,632,70.9318
3301702,2018,550,60.1498,507,55.4472
3301702,2019,448,48.717,417,45.346
3303302,2009,103,21.4859,93,19.3999
3303302,2010,186,38.386,175,36.1158
3303302,2011,163,33.2843,146,29.813
3303302,2012,144,29.2798,132,26.8398
3303302,2013,151,30.5544,137,27.7216
3303302,2014,73,14.7335,66,13.3207
3303302,2015,108,21.7437,93,18.7237
3303302,2016,138,27.7174,120,24.102
3303302,2017,139,27.8541,123,24.6479
3303302,2018,163,31.8492,152,29.6999
3303302,2019,112,21.8075,100,19.471
3303500,2009,278,32.1354,261,30.1703
3303500,2010,413,49.6354,388,46.6308
3303500,2011,377,47.1812,348,43.5519
3303500,2012,413,51.5126,389,48.5191
3303500,2013,514,63.8656,478,59.3925
3303500,2014,564,69.9598,521,64.626
3303500,2015,445,55.1089,417,51.6414
3303500,2016,474,59.4406,438,54.9261
3303500,2017,463,57.973,431,53.9663
3303500,2018,449,54.8313,409,49.9466
3303500,2019,82,9.9863,75,9.1338
3304904,2009,338,34.0938,314,31.673
3304904,2010,392,39.2108,366,36.6101
3304904,2011,296,29.3632,272,26.9824
3304904,2012,312,30.7048,289,28.4413
3304904,2013,351,34.227,326,31.7892
3304904,2014,385,37.3097,344,33.3365
3304904,2015,353,34.0051,324,31.2114
3304904,2016,394,37.7374,359,34.3851
3304904,2017,444,42.2927,421,40.1019
3304904,2018,393,36.467,362,33.5905
3304904,2019,264,24.3354,251,23.1371
3305109,2009,115,24.4771,112,23.8386
3305109,2010,158,34.0075,147,31.6399
3305109,2011,113,24.5984,110,23.9454
3305109,2012,124,26.9529,114,24.7793
3305109,2013,134,29.0799,123,26.6928
3305109,2014,189,41.0235,176,38.2018
3305109,2015,164,35.6038,144,31.2619
3305109,2016,166,36.0446,158,34.3075
3305109,2017,168,36.4852,157,34.0963
3305109,2018,156,33.0587,147,31.1515
3305109,2019,129,27.307,126,26.672
3306305,2009,101,38.6377,98,37.49
3306305,2010,83,31.8976,81,31.1289
3306305,2011,58,22.3928,52,20.0763
3306305,2012,63,24.214,55,21.1392
3306305,2013,69,26.384,62,23.7074
3306305,2014,63,24.0221,57,21.7342
3306305,2015,45,17.1122,42,15.9714
3306305,2016,70,26.5494,61,23.1359
3306305,2017,68,25.6409,63,23.7556
3306305,2018,88,32.3532,81,29.7796
3306305,2019,104,38.0936,93,34.0644
3500105,2009,1,2.905,1,2.905
3500105,2010,2,5.8613,1,2.9307
3500105,2011,4,11.827,2,5.9135
3500105,2012,0,0.0,0,0.0
3500105,2013,0,0.0,0,0.0
3500105,2014,1,2.8571,1,2.8571
3500105,2015,1,2.8532,1,2.8532
3500105,2016,1,2.8495,1,2.8495
3500105,2017,3,8.5375,2,5.6917
3500105,2018,2,5.7105,2,5.7105
3500105,2019,3,8.5548,1,2.8516
3501608,2009,21,10.2325,17,8.2834
3501608,2010,16,7.6551,16,7.6551
3501608,2011,18,8.459,16,7.5191
3501608,2012,19,8.8424,18,8.377
3501608,2013,21,9.352,16,7.1253
3501608,2014,15,6.6088,14,6.1682
3501608,2015,15,6.541,12,5.2328
3501608,2016,20,8.6348,19,8.2031
3501608,2017,18,7.6966,17,7.2691
3501608,2018,13,5.4826,11,4.6392
3501608,2019,12,5.0084,11,4.591
3502101,2009,9,15.903,8,14.136
3502101,2010,13,23.2267,13,23.2267
3502101,2011,9,16.2608,8,14.454
3502101,2012,5,9.0316,5,9.0316
3502101,2013,10,17.4993,9,15.7494
3502101,2014,13,22.7281,13,22.7281
3502101,2015,5,8.7336,5,8.7336
3502101,2016,13,22.6876,12,20.9424
3502101,2017,24,41.8483,19,33.1299
3502101,2018,16,28.0151,14,24.5132
3502101,2019,9,15.7461,6,10.4974
3503208,2009,32,15.9469,29,14.4519
3503208,2010,24,11.6692,20,9.7243
3503208,2011,19,9.0187,16,7.5947
3503208,2012,39,18.3428,34,15.9912
3503208,2013,25,11.2594,21,9.4579
3503208,2014,24,10.6998,19,8.4706
3503208,2015,26,11.4786,24,10.5957
3503208,2016,28,12.245,24,10.4957
3503208,2017,14,6.0666,14,6.0666
3503208,2018,32,13.6902,28,11.9789
3503208,2019,23,9.7428,17,7.2012
3503307,2009,16,13.972,14,12.2255
3503307,2010,12,10.2352,11,9.3823
3503307,2011,21,17.5047,19,15.8376
3503307,2012,16,13.2171,11,9.0868
3503307,2013,23,18.1975,20,15.8239
3503307,2014,12,9.3999,10,7.8332
3503307,2015,12,9.3099,10,7.7583
3503307,2016,11,8.4549,10,7.6863
3503307,2017,8,6.0938,7,5.332
3503307,2018,8,6.018,7,5.2658
3503307,2019,11,8.1945,10,7.4496
3505500,2009,11,9.6816,11,9.6816
3505500,2010,16,14.1375,13,11.4867
3505500,2011,19,16.8544,16,14.1932
3505500,2012,5,4.4116,5,4.4116
3505500,2013,16,13.5848,12,10.1886
3505500,2014,17,14.3434,14,11.8123
3505500,2015,18,15.0952,15,12.5794
3505500,2016,12,10.0043,7,5.8359
3505500,2017,22,18.2364,19,15.7496
3505500,2018,10,8.241,9,7.4169
3505500,2019,10,8.1901,7,5.7331
3505708,2009,42,15.5456,39,14.4352
3505708,2010,30,11.6864,26,10.1282
3505708,2011,27,11.1001,26,10.6889
3505708,2012,48,19.5398,43,17.5044
3505708,2013,31,12.0737,30,11.6842
3505708,2014,36,13.8699,30,11.5582
3505708,2015,28,10.6758,26,9.9133
3505708,2016,33,12.4559,29,10.9461
3505708,2017,42,15.6989,37,13.83
3505708,2018,19,7.0032,19,7.0032
3505708,2019,19,6.9297,15,5.4708
3505807,2009,1,4.6773,1,4.6773
3505807,2010,1,4.7829,1,4.7829
3505807,2011,1,4.8936,1,4.8936
3505807,2012,1,4.8962,1,4.8962
3505807,2013,1,4.7481,1,4.7481
3505807,2014,0,0.0,0,0.0
3505807,2015,0,0.0,0,0.0
3505807,2016,0,0.0,0,0.0
3505807,2017,1,4.7454,1,4.7454
3505807,2018,0,0.0,0,0.0
3505807,2019,1,4.7726,0,0.0
3505906,2009,2,3.5413,1,1.7707
3505906,2010,5,8.8211,5,8.8211
3505906,2011,3,5.2735,2,3.5157
3505906,2012,1,1.7456,1,1.7456
3505906,2013,1,1.6763,0,0.0
3505906,2014,2,3.3262,0,0.0
3505906,2015,0,0.0,0,0.0
3505906,2016,1,1.6383,0,0.0
3505906,2017,3,4.8796,2,3.2531
3505906,2018,3,4.8368,2,3.2246
3505906,2019,5,7.999,2,3.1996
3506102,2009,4,5.1526,4,5.1526
3506102,2010,7,9.1694,6,7.8595
3506102,2011,4,5.3296,4,5.3296
3506102,2012,7,9.3248,5,6.6605
3506102,2013,7,9.0338,7,9.0338
3506102,2014,8,10.3149,8,10.3149
3506102,2015,5,6.4411,5,6.4411
3506102,2016,9,11.5838,8,10.2967
3506102,2017,9,11.5739,9,11.5739
3506102,2018,4,5.1656,2,2.5828
3506102,2019,5,6.4519,4,5.1616
3509502,2009,186,17.4702,172,16.1553
3509502,2010,200,18.561,177,16.4265
3509502,2011,193,17.7002,171,15.6825
3509502,2012,162,14.7456,143,13.0162
3509502,2013,184,16.0718,155,13.5387
3509502,2014,208,18.0146,195,16.8887
3509502,2015,187,16.0639,157,13.4868
3509502,2016,166,14.1473,151,12.8689
3509502,2017,201,16.9989,166,14.0389
3509502,2018,205,17.1678,169,14.153
3509502,2019,198,16.4442,171,14.2018
3510203,2009,4,8.6322,4,8.6322
3510203,2010,4,8.6511,4,8.6511
3510203,2011,5,10.8375,5,10.8375
3510203,2012,9,19.5249,8,17.3555
3510203,2013,4,8.4193,3,6.3145
3510203,2014,5,10.5268,5,10.5268
3510203,2015,9,18.953,9,18.953
3510203,2016,6,12.6382,3,6.3191
3510203,2017,5,10.5345,3,6.3207
3510203,2018,7,14.8434,7,14.8434
3510203,2019,3,6.3643,2,4.2429
3510401,2009,5,10.7919,3,6.4751
3510401,2010,4,8.3812,4,8.3812
3510401,2011,4,8.143,2,4.0715
3510401,2012,3,6.0423,2,4.0282
3510401,2013,10,19.2496,8,15.3997
3510401,2014,4,7.6105,2,3.8052
3510401,2015,5,9.407,5,9.407
3510401,2016,0,0.0,0,0.0
3510401,2017,3,5.5251,2,3.6834
3510401,2018,2,3.6271,1,1.8135
3510401,2019,0,0.0,0,0.0
3510609,2009,90,22.9182,83,21.1357
3510609,2010,39,10.2067,35,9.1599
3510609,2011,72,19.3808,68,18.3041
3510609,2012,74,19.8201,68,18.2131
3510609,2013,59,15.2145,51,13.1515
3510609,2014,64,16.4072,54,13.8436
3510609,2015,71,18.0987,65,16.5692
3510609,2016,49,12.4219,46,11.6614
3510609,2017,39,9.8339,36,9.0775
3510609,2018,45,11.2892,41,10.2857
3510609,2019,39,9.7275,36,8.9792
3511102,2009,13,11.3229,10,8.7099
3511102,2010,21,18.4075,17,14.9013
3511102,2011,11,9.7039,8,7.0574
3511102,2012,13,11.4162,11,9.6599
3511102,2013,22,18.6111,21,17.7651
3511102,2014,15,12.6206,15,12.6206
3511102,2015,18,15.0653,16,13.3914
3511102,2016,13,10.825,7,5.8289
3511102,2017,15,12.4284,13,10.7713
3511102,2018,15,12.3752,15,12.3752
3511102,2019,9,7.3854,7,5.7442
3513009,2009,32,17.5781,28,15.3808
3513009,2010,36,18.595,32,16.5289
3513009,2011,24,11.6985,23,11.2111
3513009,2012,37,17.7011,36,17.2227
3513009,2013,40,18.1044,39,17.6518
3513009,2014,53,23.5236,47,20.8605
3513009,2015,49,21.3463,44,19.1681
3513009,2016,26,11.1256,21,8.986
3513009,2017,48,20.1893,44,18.5068
3513009,2018,25,10.2168,24,9.8082
3513009,2019,22,8.8279,21,8.4266
3513405,2009,14,17.5094,13,16.2587
3513405,2010,8,10.1737,6,7.6303
3513405,2011,17,21.9888,16,20.6954
3513405,2012,13,16.758,12,15.4689
3513405,2013,14,17.4112,12,14.9239
3513405,2014,10,12.3841,8,9.9072
3513405,2015,11,13.5665,10,12.3332
3513405,2016,8,9.8273,8,9.8273
3513405,2017,15,18.3545,13,15.9072
3513405,2018,17,20.7583,15,18.3161
3513405,2019,27,32.8315,24,29.1836
3513504,2009,36,27.7816,35,27.0099
3513504,2010,31,24.8894,28,22.4808
3513504,2011,28,23.427,26,21.7537
3513504,2012,33,27.433,29,24.1078
3513504,2013,29,23.167,28,22.3681
3513504,2014,17,13.4808,15,11.8948
3513504,2015,14,11.0231,13,10.2357
3513504,2016,18,14.0749,17,13.293
3513504,2017,14,10.874,14,10.874
3513504,2018,12,9.2478,11,8.4772
3513504,2019,7,5.3556,7,5.3556
3513801,2009,109,27.405,104,26.1479
3513801,2010,134,34.0831,121,30.7765
3513801,2011,85,21.8747,83,21.36
3513801,2012,98,25.0652,86,21.996
3513801,2013,100,24.5871,98,24.0953
3513801,2014,99,24.1692,89,21.7278
3513801,2015,82,19.8823,76,18.4275
3513801,2016,75,18.0645,68,16.3784
3513801,2017,70,16.7517,62,14.8372
3513801,2018,71,16.8673,65,15.4419
3513801,2019,52,12.2675,46,10.852
3514403,2009,2,4.5138,2,4.5138
3514403,2010,5,11.3921,5,11.3921
3514403,2011,4,9.2017,3,6.9013
3514403,2012,10,22.8964,9,20.6068
3514403,2013,5,11.0263,2,4.4105
3514403,2014,2,4.386,2,4.386
3514403,2015,4,8.7247,3,6.5435
3514403,2016,5,10.8488,4,8.679
3514403,2017,6,12.9522,5,10.7935
3514403,2018,0,0.0,0,0.0
3514403,2019,3,6.4112,2,4.2741
3515004,2009,74,29.7521,66,26.5357
3515004,2010,55,22.3827,50,20.3479
3515004,2011,63,25.9548,55,22.6589
3515004,2012,67,27.3304,62,25.2908
3515004,2013,53,20.6832,47,18.3417
3515004,2014,53,20.4591,46,17.757
3515004,2015,20,7.64,19,7.258
3515004,2016,16,6.0503,16,6.0503
3515004,2017,8,2.9956,8,2.9956
3515004,2018,24,8.8612,22,8.1228
3515004,2019,6,2.192,6,2.192
3516200,2009,33,9.9717,26,7.8565
3516200,2010,20,6.1354,18,5.5219
3516200,2011,24,7.4764,21,6.5418
3516200,2012,17,5.2582,13,4.0209
3516200,2013,16,4.7515,14,4.1576
3516200,2014,18,5.3025,16,4.7134
3516200,2015,35,10.2306,30,8.7691
3516200,2016,34,9.8635,25,7.2526
3516200,2017,31,8.9276,27,7.7757
3516200,2018,17,4.8516,14,3.9954
3516200,2019,24,6.7953,19,5.3796
3516309,2009,35,22.2513,30,19.0726
3516309,2010,36,22.9769,35,22.3387
3516309,2011,33,21.1452,30,19.2229
3516309,2012,32,20.3042,26,16.4971
3516309,2013,18,10.9278,17,10.3207
3516309,2014,20,12.0117,15,9.0087
3516309,2015,17,10.1044,13,7.7269
3516309,2016,26,15.2993,26,15.2993
3516309,2017,22,12.8204,21,12.2376
3516309,2018,19,10.919,16,9.195
3516309,2019,18,10.2363,16,9.099
3516705,2009,3,6.9156,2,4.6104
3516705,2010,6,13.8741,5,11.5618
3516705,2011,4,9.2782,4,9.2782
3516705,2012,2,4.6395,2,4.6395
3516705,2013,1,2.2483,1,2.2483
3516705,2014,1,2.2469,1,2.2469
3516705,2015,2,4.4912,1,2.2456
3516705,2016,4,8.9773,1,2.2443
3516705,2017,2,4.4861,1,2.2431
3516705,2018,1,2.2538,1,2.2538
3516705,2019,2,4.5055,2,4.5055
3517406,2009,5,12.9279,5,12.9279
3517406,2010,8,20.971,8,20.971
3517406,2011,2,5.3165,1,2.6582
3517406,2012,7,18.5058,6,15.8621
3517406,2013,0,0.0,0,0.0
3517406,2014,2,5.0547,2,5.0547
3517406,2015,3,7.5352,3,7.5352
3517406,2016,1,2.4967,1,2.4967
3517406,2017,3,7.4466,3,7.4466
3517406,2018,5,12.3356,3,7.4014
3517406,2019,2,4.9032,2,4.9032
3518404,2009,29,25.5829,29,25.5829
3518404,2010,25,22.1208,24,21.2359
3518404,2011,23,20.4127,22,19.5252
3518404,2012,28,24.7223,25,22.0735
3518404,2013,20,16.9977,20,16.9977
3518404,2014,32,27.032,26,21.9635
3518404,2015,21,17.6362,16,13.4371
3518404,2016,23,19.2062,22,18.3711
3518404,2017,28,23.2525,27,22.4221
3518404,2018,42,34.6898,40,33.0379
3518404,2019,22,18.0627,20,16.4206
3520442,2009,1,3.9771,1,3.9771
3520442,2010,1,3.9769,1,3.9769
3520442,2011,0,0.0,0,0.0
3520442,2012,2,7.9283,2,7.9283
3520442,2013,3,11.4775,3,11.4775
3520442,2014,3,11.4321,3,11.4321
3520442,2015,1,3.7959,0,0.0
3520442,2016,4,15.1269,4,15.1269
3520442,2017,9,33.9111,6,22.6074
3520442,2018,5,18.8097,4,15.0478
3520442,2019,2,7.4946,1,3.7473
3520509,2009,30,16.3218,28,15.2337
3520509,2010,26,13.3466,22,11.2933
3520509,2011,16,7.7742,16,7.7742
3520509,2012,15,7.1477,15,7.1477
3520509,2013,21,9.4577,17,7.6562
3520509,2014,11,4.8543,8,3.5304
3520509,2015,13,5.6269,13,5.6269
3520509,2016,9,3.8238,8,3.3989
3520509,2017,5,2.0868,4,1.6694
3520509,2018,14,5.6701,11,4.4551
3520509,2019,12,4.769,12,4.769
3522307,2009,15,10.0801,15,10.0801
3522307,2010,20,13.5763,16,10.8611
3522307,2011,19,13.0296,19,13.0296
3522307,2012,16,10.8682,15,10.1889
3522307,2013,12,7.8018,8,5.2012
3522307,2014,15,9.6503,15,9.6503
3522307,2015,19,12.1007,13,8.2794
3522307,2016,13,8.1987,9,5.676
3522307,2017,15,9.3709,12,7.4967
3522307,2018,7,4.3148,4,2.4656
3522307,2019,15,9.1519,12,7.3215
3522406,2009,17,18.9377,15,16.7097
3522406,2010,12,13.491,10,11.2425
3522406,2011,13,14.7511,11,12.4817
3522406,2012,12,13.5607,11,12.4306
3522406,2013,6,6.5354,5,5.4462
3522406,2014,9,9.7545,8,8.6707
3522406,2015,14,15.1009,12,12.9436
3522406,2016,11,11.8095,9,9.6624
3522406,2017,5,5.3436,5,5.3436
3522406,2018,4,4.2602,4,4.2602
3522406,2019,5,5.2992,5,5.2992
3522505,2009,42,20.4001,40,19.4287
3522505,2010,49,23.9262,46,22.4614
3522505,2011,64,31.4169,58,28.4716
3522505,2012,71,34.3729,62,30.0158
3522505,2013,56,25.8059,53,24.4234
3522505,2014,54,24.5176,48,21.7934
3522505,2015,42,18.8,35,15.6667
3522505,2016,29,12.8042,27,11.9212
3522505,2017,40,17.429,38,16.5576
3522505,2018,35,14.9348,30,12.8013
3522505,2019,35,14.7244,28,11.7796
3522703,2009,6,14.8474,5,12.3729
3522703,2010,2,4.9603,2,4.9603
3522703,2011,3,7.4575,2,4.9717
3522703,2012,3,7.4259,3,7.4259
3522703,2013,4,9.542,2,4.771
3522703,2014,4,9.4933,2,4.7466
3522703,2015,3,7.085,3,7.085
3522703,2016,6,14.1021,4,9.4014
3522703,2017,2,4.6787,1,2.3393
3522703,2018,4,9.3234,4,9.3234
3522703,2019,3,6.9573,1,2.3191
3523909,2009,19,12.0724,16,10.1662
3523909,2010,18,11.5026,14,8.9465
3523909,2011,37,23.7806,35,22.4952
3523909,2012,31,19.7474,27,17.1993
3523909,2013,25,15.2549,23,14.0345
3523909,2014,34,20.5424,30,18.1257
3523909,2015,28,16.7569,24,14.3631
3523909,2016,19,11.2664,18,10.6734
3523909,2017,13,7.64,12,7.0523
3523909,2018,12,6.9659,10,5.8049
3523909,2019,12,6.899,12,6.899
3524402,2009,35,16.4455,32,15.0359
3524402,2010,42,19.7383,38,17.8585
3524402,2011,44,20.6821,38,17.8618
3524402,2012,70,32.6762,64,29.8754
3524402,2013,74,33.1743,69,30.9328
3524402,2014,50,22.2394,49,21.7946
3524402,2015,49,21.6298,45,19.8641
3524402,2016,49,21.4711,42,18.4038
3524402,2017,41,17.8376,37,16.0974
3524402,2018,45,19.408,42,18.1141
3524402,2019,40,17.1187,37,15.8348
3525904,2009,57,16.289,51,14.5744
3525904,2010,35,9.6733,29,8.015
3525904,2011,35,9.3655,31,8.2951
3525904,2012,46,12.1957,38,10.0747
3525904,2013,46,11.6775,43,10.9159
3525904,2014,48,12.0614,41,10.3024
3525904,2015,39,9.704,34,8.4599
3525904,2016,41,10.105,33,8.1333
3525904,2017,27,6.5935,26,6.3493
3525904,2018,24,5.7858,19,4.5804
3525904,2019,39,9.3087,35,8.354
3526704,2009,14,15.7312,11,12.3602
3526704,2010,10,11.0135,8,8.8108
3526704,2011,11,11.8789,11,11.8789
3526704,2012,19,20.3389,17,18.198
3526704,2013,15,15.3838,12,12.3071
3526704,2014,11,11.172,9,9.1408
3526704,2015,6,6.0369,3,3.0185
3526704,2016,11,10.9675,9,8.9734
3526704,2017,7,6.9181,6,5.9298
3526704,2018,14,13.6703,10,9.7645
3526704,2019,10,9.672,9,8.7048
3526902,2009,17,6.0373,15,5.327
3526902,2010,25,8.9337,21,7.5043
3526902,2011,31,11.1473,27,9.709
3526902,2012,30,10.7106,27,9.6396
3526902,2013,29,9.9401,24,8.2263
3526902,2014,22,7.4797,20,6.7998
3526902,2015,30,10.1201,27,9.1081
3526902,2016,28,9.3739,26,8.7044
3526902,2017,33,10.9667,28,9.3051
3526902,2018,14,4.6101,12,3.9515
3526902,2019,24,7.8402,20,6.5335
3529302,2009,2,2.5568,2,2.5568
3529302,2010,5,6.4352,5,6.4352
3529302,2011,6,7.7747,5,6.4789
3529302,2012,15,19.3434,14,18.0538
3529302,2013,6,7.4508,5,6.209
3529302,2014,6,7.4083,5,6.1736
3529302,2015,9,11.0512,7,8.5954
3529302,2016,4,4.8853,4,4.8853
3529302,2017,5,6.0748,5,6.0748
3529302,2018,4,4.8366,4,4.8366
3529302,2019,7,8.4165,4,4.8094
3530607,2009,58,15.4556,53,14.1232
3530607,2010,46,11.9875,36,9.3815
3530607,2011,47,11.9838,39,9.944
3530607,2012,55,13.8725,50,12.6114
3530607,2013,47,11.3278,42,10.1228
3530607,2014,110,26.2005,99,23.5805
3530607,2015,82,19.3108,68,16.0138
3530607,2016,49,11.4134,44,10.2487
3530607,2017,26,5.9922,22,5.0703
3530607,2018,38,8.6213,31,7.0332
3530607,2019,29,6.5045,26,5.8317
3531100,2009,8,18.1459,7,15.8777
3531100,2010,12,26.3043,12,26.3043
3531100,2011,4,8.483,3,6.3623
3531100,2012,3,6.2521,3,6.2521
3531100,2013,7,13.8228,5,9.8734
3531100,2014,10,19.3874,9,17.4486
3531100,2015,9,17.1455,8,15.2404
3531100,2016,10,18.7322,7,13.1125
3531100,2017,9,16.5877,7,12.9016
3531100,2018,11,19.7377,9,16.149
3531100,2019,4,7.0544,3,5.2908
3531308,2009,1,2.1789,1,2.1789
3531308,2010,1,2.1559,1,2.1559
3531308,2011,2,4.2667,1,2.1333
3531308,2012,5,10.6157,3,6.3694
3531308,2013,1,2.0447,1,2.0447
3531308,2014,1,2.0331,1,2.0331
3531308,2015,2,4.044,2,4.044
3531308,2016,1,2.0112,1,2.0112
3531308,2017,2,4.0017,1,2.0008
3531308,2018,2,3.9828,1,1.9914
3531308,2019,1,1.9803,1,1.9803
3533908,2009,4,7.9048,2,3.9524
3533908,2010,5,9.9075,3,5.9445
3533908,2011,3,5.9604,2,3.9736
3533908,2012,4,7.9005,3,5.9253
3533908,2013,9,17.094,8,15.1947
3533908,2014,6,11.3186,5,9.4322
3533908,2015,5,9.3703,4,7.4963
3533908,2016,1,1.8621,1,1.8621
3533908,2017,7,12.9541,6,11.1035
3533908,2018,3,5.5141,3,5.5141
3533908,2019,0,0.0,0,0.0
3534401,2009,184,25.6037,170,23.6556
3534401,2010,153,22.0704,135,19.4739
3534401,2011,134,20.0651,123,18.418
3534401,2012,135,20.1831,129,19.2861
3534401,2013,136,19.6631,125,18.0727
3534401,2014,135,19.4729,122,17.5977
3534401,2015,132,18.9971,127,18.2775
3534401,2016,103,14.7907,89,12.7803
3534401,2017,106,15.1887,100,14.329
3534401,2018,100,14.3503,90,12.9153
3534401,2019,69,9.8795,62,8.8772
3534708,2009,9,8.609,7,6.6959
3534708,2010,9,8.6422,7,6.7217
3534708,2011,11,10.6035,9,8.6756
3534708,2012,13,12.4497,11,10.5344
3534708,2013,6,5.5211,6,5.5211
3534708,2014,6,5.48,5,4.5667
3534708,2015,12,10.8812,10,9.0677
3534708,2016,12,10.8054,10,9.0045
3534708,2017,9,8.0492,7,6.2605
3534708,2018,7,6.2106,6,5.3233
3534708,2019,8,7.0459,7,6.1651
3537404,2009,2,8.072,2,8.072
3537404,2010,5,20.107,5,20.107
3537404,2011,2,8.0138,2,8.0138
3537404,2012,3,12.0226,2,8.0151
3537404,2013,6,23.3082,4,15.5388
3537404,2014,6,23.2964,4,15.531
3537404,2015,7,27.1665,5,19.4047
3537404,2016,5,19.3956,3,11.6374
3537404,2017,5,19.3874,4,15.5099
3537404,2018,2,7.7942,2,7.7942
3537404,2019,5,19.4787,3,11.6872
3537602,2009,17,29.4699,16,27.7364
3537602,2010,19,32.1767,17,28.7896
3537602,2011,12,19.8636,10,16.553
3537602,2012,19,31.1322,19,31.1322
3537602,2013,16,25.0725,15,23.5054
3537602,2014,7,10.8475,6,9.2979
3537602,2015,13,19.9307,11,16.8644
3537602,2016,9,13.6556,7,10.621
3537602,2017,10,15.0213,9,13.5192
3537602,2018,9,13.3239,7,10.363
3537602,2019,17,24.896,14,20.5026
3538006,2009,14,9.681,14,9.681
3538006,2010,16,10.9134,16,10.9134
3538006,2011,24,16.1502,22,14.8043
3538006,2012,18,11.9871,18,11.9871
3538006,2013,23,14.6439,21,13.3705
3538006,2014,40,25.1788,38,23.9198
3538006,2015,40,24.9044,36,22.414
3538006,2016,39,24.0256,32,19.7133
3538006,2017,26,15.8537,22,13.4146
3538006,2018,11,6.6076,9,5.4062
3538006,2019,17,10.0993,15,8.9112
3538709,2009,51,13.827,46,12.4714
3538709,2010,62,16.8448,55,14.943
3538709,2011,70,19.0585,58,15.7913
3538709,2012,70,18.9231,64,17.3011
3538709,2013,72,18.6874,65,16.8705
3538709,2014,55,14.1602,49,12.6155
3538709,2015,68,17.3714,61,15.5831
3538709,2016,40,10.1415,32,8.1132
3538709,2017,31,7.8022,29,7.2989
3538709,2018,56,13.9669,50,12.4704
3538709,2019,48,11.877,39,9.6501
3539301,2009,4,5.5968,4,5.5968
3539301,2010,3,4.2268,3,4.2268
3539301,2011,9,12.7692,5,7.094
3539301,2012,6,8.4663,5,7.0553
3539301,2013,11,14.9343,7,9.5036
3539301,2014,6,8.0941,5,6.7451
3539301,2015,1,1.3407,1,1.3407
3539301,2016,1,1.3327,1,1.3327
3539301,2017,4,5.2998,3,3.9749
3539301,2018,3,3.951,2,2.634
3539301,2019,3,3.9262,2,2.6175
3541000,2009,48,19.2345,38,15.2273
3541000,2010,62,23.9911,51,19.7346
3541000,2011,58,21.6979,51,19.0792
3541000,2012,46,16.8876,40,14.6848
3541000,2013,52,18.0576,45,15.6268
3541000,2014,49,16.684,48,16.3435
3541000,2015,50,16.7078,43,14.3687
3541000,2016,38,12.4711,37,12.1429
3541000,2017,41,13.2248,33,10.6443
3541000,2018,33,10.3401,29,9.0868
3541000,2019,38,11.6897,34,10.4592
3541307,2009,1,2.4455,1,2.4455
3541307,2010,4,9.713,4,9.713
3541307,2011,2,4.8223,2,4.8223
3541307,2012,1,2.4025,1,2.4025
3541307,2013,3,6.9517,3,6.9517
3541307,2014,2,4.6138,2,4.6138
3541307,2015,4,9.188,3,6.891
3541307,2016,5,11.4369,4,9.1495
3541307,2017,1,2.2781,1,2.2781
3541307,2018,3,6.8173,2,4.5448
3541307,2019,3,6.7873,2,4.5249
3541406,2009,59,28.4029,55,26.4773
3541406,2010,62,29.754,52,24.955
3541406,2011,73,34.9241,59,28.2263
3541406,2012,70,33.2711,66,31.3699
3541406,2013,63,28.7724,44,20.095
3541406,2014,61,27.652,53,24.0255
3541406,2015,45,20.2528,37,16.6523
3541406,2016,68,30.3912,58,25.9219
3541406,2017,60,26.6346,50,22.1955
3541406,2018,48,21.1387,38,16.7348
3541406,2019,37,16.1754,31,13.5523
3541505,2009,3,7.8046,2,5.203
3541505,2010,6,15.7085,4,10.4723
3541505,2011,6,15.8086,6,15.8086
3541505,2012,2,5.2637,1,2.6319
3541505,2013,5,12.734,5,12.734
3541505,2014,0,0.0,0,0.0
3541505,2015,4,10.1505,4,10.1505
3541505,2016,1,2.5332,1,2.5332
3541505,2017,4,10.1153,1,2.5288
3541505,2018,3,7.6049,2,5.07
3541505,2019,2,5.0612,2,5.0612
3542206,2009,3,10.2919,3,10.2919
3542206,2010,5,17.2545,5,17.2545
3542206,2011,2,6.9428,2,6.9428
3542206,2012,2,6.9423,2,6.9423
3542206,2013,1,3.3634,1,3.3634
3542206,2014,3,10.0823,2,6.7216
3542206,2015,5,16.7909,5,16.7909
3542206,2016,8,26.8465,7,23.4907
3542206,2017,5,16.7667,4,13.4134
3542206,2018,2,6.7367,1,3.3684
